Date,Confirmed,Deaths,Recovered,Infected,CFR,Recovery_rate,Mortality_rate
0-10-26,8729485,226715,3460455,5042315,2.59711769938318,39.6409982948593,.0684934099635765
0-10-27,8806323,227689,3487666,5090968,2.58551724709621,39.6041117274486,.0687876674291369
0-10-28,8885749,228723,3518140,5138886,2.57404299851369,39.593060753798,.0691000516379556
0-10-29,8976768,229727,3554336,5192705,2.55912818511072,39.5948296758923,.0694033724751452
0-10-30,9076032,230786,3578452,5266794,2.54280725321374,39.4274943058817,.0697233094936549
0-10-31,9165786,231710,3612478,5321598,2.52798832527838,39.4126373886538,.0700024613398333
0-11-01,9270686,232209,3630579,5407898,2.50476609821539,39.1619239396092,.0701532154212652
0-11-02,9355897,232783,3674981,5448133,2.4880885285505,39.2798360221366,.07032662793177
0-11-03,9483095,234358,3705130,5543607,2.47132397176238,39.0708940488311,.0708024549423014
0-11-04,9587636,235474,3743527,5608635,2.4560173122968,39.0453600866783,.0711396123669065
0-11-05,9717003,236633,3781751,5698619,2.43524675252236,38.9189032873613,.0714897606241802
0-11-06,9845036,237864,3810791,5796381,2.41608055064502,38.7077406319286,.0718616609733638
0-11-07,9972546,238945,3851465,5882136,2.39602805542336,38.6206792127106,.0721882444644015
0-11-08,10087716,239518,3881491,5966707,2.37435312413633,38.4774016239157,.0723613548625187
0-11-09,10208150,240297,3928845,6039008,2.35397207133516,38.4873360990973,.0725967004124895
0-11-10,10348654,241716,3961873,6145065,2.33572404681807,38.2839449458838,.0730253978905492
0-11-11,10495404,243150,3997175,6255079,2.31672835080955,38.0850036835171,.0734586270544235
0-11-12,10660154,244358,4051256,6364540,2.29225581544132,38.0037286515748,.0738235788186914
0-11-13,10840552,245560,4095146,6499846,2.26519830355502,37.7761759733268,.0741867179086335
0-11-14,11008478,246906,4148444,6613128,2.24287135787527,37.6840831221173,.0745933611823956
0-11-15,11144834,247684,4174884,6722266,2.22241084972643,37.4602618576463,.0748284046199788
0-11-16,11307458,248518,4244811,6814129,2.19782377259327,37.5399227660187,.0750803663512697
0-11-17,11471416,250237,4293640,6927539,2.1813959148548,37.4290323008075,.0755996975456211
0-11-18,11644667,252156,4350789,7041722,2.16542044525618,37.3629318897655,.0761794512175004
0-11-19,11836177,254213,4410709,7171255,2.14776274467676,37.2646421221988,.0768008963988738
0-11-20,12034510,256169,4457930,7320411,2.12862011000032,37.0428874960426,.0773918282290957
0-11-21,12213946,257790,4529700,7426456,2.11062010590189,37.0862946340192,.0778815524094585
0-11-22,12360893,258826,4526513,7575554,2.0939102053549,36.6196277243076,.0781945408430525
0-11-23,12534982,259925,4633600,7641457,2.07359691461863,36.965350249406,.0785265623570678
0-11-24,12710526,262056,4696664,7751806,2.06172427482545,36.9509806281817,.0791703638551265
0-11-25,12893929,264315,4835956,7793658,2.04991822120317,37.5056819376002,.079852835738803
0-11-26,13006455,265703,4871203,7869549,2.04285487475257,37.4521958519827,.080272167732846
0-11-27,13214388,267254,4947446,7999688,2.02244704786934,37.4398420872764,.0807407440460741
0-11-28,13370049,268619,5023063,8078367,2.00911006384494,37.5695182568142,.0811531274552013
0-11-29,13510377,269658,5065030,8175689,1.99593245991581,37.489923486221,.0814670222259582
0-11-30,13670698,271006,5146319,8253373,1.98238597619522,37.6448883590289,.0818742697244956
0-12-01,13859037,273557,5226581,8358899,1.97385287303873,37.7124399047351,.0826449584253627
0-12-02,14061931,276372,5322128,8463431,1.9653915241086,37.8477749606366,.0834954047965665
0-12-03,14285352,279316,5404018,8602018,1.95526158543381,37.8290853456044,.0843848236657757
0-12-04,14517996,282017,5470389,8765590,1.94253394201238,37.6800558424179,.0852008292247887
0-12-05,14733807,284375,5576026,8873406,1.93008500790054,37.8451136220259,.0859132102348414
0-12-06,14915060,285727,5624444,9004889,1.91569460665931,37.7098315393971,.0863216661829293
0-12-07,15109469,287336,5714557,9107576,1.90169489079993,37.8210313016295,.0868077650146405
0-12-08,15333921,289959,5786915,9257047,1.89096448325252,37.7393036001685,.0876002058074176
0-12-09,15556569,293136,5889896,9373537,1.88432295064548,37.8611504889028,.0885600168629467
0-12-10,15787997,296132,5985047,9506818,1.87567808633356,37.9088430280295,.0894651455763132
0-12-11,16028086,299542,6135314,9593230,1.86885695522223,38.2785193441063,.0904953488181622
0-12-12,16245883,302012,6246605,9697266,1.85900637102951,38.4503877074579,.0912415664156305
0-12-13,16433854,303646,6298082,9832126,1.84768588062179,38.3238283606511,.0917352180570326
0-12-14,16628168,305299,0,16322869,1.83603509418476,0,.0922346098337999
0-12-15,16837160,308414,0,16528746,1.83174597141086,0,.0931756899212954
0-12-16,17083804,312084,0,16771720,1.82678284063666,0,.0942844423839305
0-12-17,17323704,315584,0,17008120,1.8216889413488,0,.0953418357406671
0-12-18,17575536,318558,0,17256978,1.81250802251493,0,.0962403179815055
0-12-19,17767638,321211,0,17446427,1.80784300085357,0,.0970418221459117
0-12-20,17955653,322933,0,17632720,1.79850323460806,0,.0975620596774261
0-12-21,18154356,324857,0,17829499,1.78941627012272,0,.0981433239112435
0-12-22,18352463,328262,0,18024201,1.78865365373574,0,.0991720165911543
0-12-23,18582087,331694,0,18250393,1.78502016485016,0,.100208866305531
0-12-24,18776242,334592,0,18441650,1.78199663170085,0,.101084388004909
0-12-25,18874122,336026,0,18538096,1.78035301456672,0,.101517617168784
0-12-26,19100538,337918,0,18762620,1.76915435575689,0,.102089213806197
0-12-27,19256383,339354,0,18917029,1.76229357299343,0,.102523047194846
0-12-28,19430535,341362,0,19089173,1.75683273775014,0,.103129688869225
0-12-29,19630943,344996,0,19285947,1.75740920851332,0,.104227565285905
0-12-30,19864644,348748,0,19515896,1.75562169651769,0,.105361090964327
0-12-31,20100244,352210,0,19748034,1.75226728590956,0,.106407004050333
1-01-01,20254160,354365,0,19899795,1.74959119509276,0,.107058056245695
1-01-02,20554622,356880,0,20197742,1.73625182696135,0,.107817868900607
1-01-03,20763475,358333,0,20405142,1.72578530327895,0,.108256838199847
1-01-04,20947480,360426,0,20587054,1.72061746806776,0,.108889159427175
1-01-05,21182522,364136,0,20818386,1.719039876366,0,.110009996385316
1-01-06,21438159,368040,0,21070119,1.71675189086899,0,.111189443146659
1-01-07,21716496,372033,0,21344463,1.71313548926125,0,.112395777910501
1-01-08,22011753,376143,0,21635610,1.7088280065654,0,.113637459823697
1-01-09,22272720,379468,0,21893252,1.70373443387247,0,.114641983512597
1-01-10,22486135,381471,0,22104664,1.69647207045586,0,.115247114625038
1-01-11,22700799,383577,0,22317222,1.68970704511326,0,.115883363313406
1-01-12,22927766,388052,0,22539714,1.69249808289216,0,.11723531624809
1-01-13,23158067,392065,0,22766002,1.6929953609686,0,.118447693259686
1-01-14,23393833,396052,0,22997781,1.69297609331485,0,.119652215349202
1-01-15,23636613,399939,0,23236674,1.6920317644495,0,.120826526199955
1-01-16,23838471,403362,0,23435109,1.69206321999427,0,.121860656902843
1-01-17,24016402,405245,0,23611157,1.68736765815296,0,.122429534528768
