iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,filter_$
BRA,South America,Brazil,1/16/2021,8455059,61567,54151.571,209296,1050,952.143,39777.392,289.646,254.76,984.647,4.94,4.479,1.08, , , , , , , , , , , , , , , , , ,0,0, , , ,0,0, , ,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/17/2021,8488099,33040,54615.571,209847,551,963.857,39932.831,155.439,256.943,987.239,2.592,4.535,1.07, , , , , , , , , , , , , , , , , ,112,112, ,112,112,0,0, ,1,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/18/2021,8511770,23671,54308.286,210299,452,959.857,40044.193,111.362,255.497,989.366,2.126,4.516,1.06, , , , , , , , , , , , , , , , , ,1109,1109, ,997,554,0,0, ,3,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/19/2021,8573864,62094,54032.429,211491,1192,971.571,40336.318,292.125,254.199,994.974,5.608,4.571,1.04, , , , , , , , , , , , , , , , , ,11470,11470, ,10361,3823,.01,.01, ,18,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/20/2021,8638249,64385,54530.429,212831,1340,981,40639.222,302.904,256.542,1001.278,6.304,4.615,1.04, , , , , , , , , , , , , , , , , ,28543,28543, ,17073,7136,.01,.01, ,34,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/21/2021,8697368,59119,53296.286,214147,1316,1007.429,40917.351,278.129,250.736,1007.469,6.191,4.74,1.03, , , , , , , , , , , , , , , , , ,136519,136519, ,107976,27304,.06,.06, ,128,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/22/2021,8753920,56552,51489.714,215243,1096,999.571,41183.404,266.053,242.237,1012.625,5.156,4.703,1.03, , , , , , , , , , , , , , , , , ,245877,245877, ,109358,40980,.12,.12, ,193,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/23/2021,8816254,62334,51599.286,216445,1202,1021.286,41476.658,293.254,242.752,1018.28,5.655,4.805,1.03, , , , , , , , , , , , , , , , , ,537774,537774, ,291897,76825,.25,.25, ,361,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/24/2021,8844577,28323,50925.429,217037,592,1027.143,41609.906,133.247,239.582,1021.065,2.785,4.832,1.02, , , , , , , , , , , , , , , , , ,604722,604722, ,66948,86373,.28,.28, ,406,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/25/2021,8871393,26816,51374.714,217664,627,1052.143,41736.064,126.158,241.696,1024.015,2.95,4.95,1.02, , , , , , , , , , , , , , , , , ,700608,700608, ,95886,99928,.33,.33, ,470,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/26/2021,8933356,61963,51356,218878,1214,1055.286,42027.573,291.509,241.608,1029.726,5.711,4.965,1.01, , , , , , , , , , , , , , , , , ,848883,848883, ,148275,119630,.4,.4, ,563,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/27/2021,8996876,63520,51232.429,220161,1283,1047.143,42326.407,298.834,241.026,1035.762,6.036,4.926,1.01, , , , , , , , , , , , , , , , , ,1129885,1129885, ,281002,157335,.53,.53, ,740,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/28/2021,9058687,61811,51617,221547,1386,1057.143,42617.201,290.794,242.836,1042.283,6.521,4.973,1, , , , , , , , , , , , , , , , , ,1450900,1450900, ,321015,187769,.68,.68, ,883,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/29/2021,9118513,59826,52084.714,222666,1119,1060.429,42898.656,281.455,245.036,1047.547,5.264,4.989,1, , , , , , , , , , , , , , , , , ,1668032,1656851, ,217132,203165,.78,.78, ,956,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/30/2021,9176975,58462,51531.571,223945,1279,1071.429,43173.695,275.038,242.434,1053.564,6.017,5.041,1, , , , , , , , , , , , , , , , , ,2003211,1923813, ,335179,209348,.94,.91, ,985,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,1/31/2021,9204731,27756,51450.571,224504,559,1066.714,43304.275,130.58,242.053,1056.194,2.63,5.018,.99, , , , , , , , , , , , , , , , , ,2074059,2046523, ,70848,209905,.98,.96, ,988,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765,35.85,1
BRA,South America,Brazil,2/1/2021,9229322,24591,51132.714,225099,595,1062.143,43419.965,115.69,240.557,1058.993,2.799,4.997,.99, , , , , , , , , , , , , , , , , ,2124307,2107624, ,50248,203386,1,.99, ,957,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/2/2021,9283418,54096,50008.857,226309,1210,1061.571,43674.463,254.498,235.27,1064.686,5.693,4.994,.98, , , , , , , , , , , , , , , , , ,2292551,2292551, ,168244,206238,1.08,1.08, ,970,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/3/2021,9339420,56002,48934.857,227563,1254,1057.429,43937.928,263.465,230.217,1070.585,5.9,4.975,.98, , , , , , , , , , , , , , , , , ,2521704,2521704, ,229153,198831,1.19,1.19, ,935,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/4/2021,9396293,56873,48229.429,228795,1232,1035.429,44205.491,267.563,226.899,1076.381,5.796,4.871,.98, , , , , , , , , , , , , , , , , ,3073057,3073057, ,551353,231737,1.45,1.45, ,1090,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/5/2021,9447165,50872,46950.286,230034,1239,1052.571,44444.822,239.331,220.881,1082.21,5.829,4.952,.98, , , , , , , , , , , , , , , , , ,3074906,3074906, ,1849,200982,1.45,1.45, ,946,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/6/2021,9447165,0,38598.571,230034,0,869.857,44444.822,0,181.59,1082.21,0,4.092,.99, , , , , , , , , , , , , , , , , ,3401383,3399421,1962,326477,199739,1.6,1.6,0,940,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/7/2021,9524640,77475,45701.286,231534,1500,1004.286,44809.308,364.486,215.005,1089.267,7.057,4.725,1.01, , , , , , , , , , , , , , , , , ,3553681,3534004,19677,152298,211375,1.67,1.66,.01,994,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/8/2021,9524640,0,42188.286,231534,0,919.286,44809.308,0,198.478,1089.267,0,4.325,1.01, , , , , , , , , , , , , , , , , ,3605538,3579850,25688,51857,211604,1.7,1.68,.01,996,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/9/2021,9599565,74925,45163.857,233520,1986,1030.143,45161.798,352.49,212.476,1098.611,9.343,4.846,1.02, , , , , , , , , , , , , , , , , ,3820207,3786591,33616,214669,218237,1.8,1.78,.02,1027,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/10/2021,9659167,59602,45678.143,234850,1330,1041,45442.199,280.402,214.896,1104.868,6.257,4.897,1.01, , , , , , , , , , , , , , , , , ,4120332,4069677,50655,300125,228375,1.94,1.91,.02,1074,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/11/2021,9713909,54742,45373.714,236201,1351,1058,45699.737,257.537,213.464,1111.223,6.356,4.977,1.01, , , , , , , , , , , , , , , , , ,4406835,4326075,80760,286503,190540,2.07,2.04,.04,896,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/12/2021,9765455,51546,45470,237489,1288,1065,45942.238,242.502,213.917,1117.283,6.059,5.01,1.01, , , , , , , , , , , , , , , , , ,4696136,4586270,109866,289301,231604,2.21,2.16,.05,1090,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/13/2021,9809754,44299,51798.429,238532,1043,1214,46150.646,208.408,243.689,1122.19,4.907,5.711,1.02, , , , , , , , , , , , , , , , , ,5125206,4946738,178468,429070,246260,2.41,2.33,.08,1159,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/14/2021,9834513,24759,44267.571,239245,713,1101.571,46267.126,116.48,208.26,1125.544,3.354,5.182,1.02, , , , , , , , , , , , , , , , , ,5236943,5042713,194230,111737,240466,2.46,2.37,.09,1131,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/15/2021,9866710,32197,48867.143,239773,528,1177,46418.599,151.473,229.899,1128.028,2.484,5.537,1.03, , , , , , , , , , , , , , , , , ,5293979,5076110,217869,57036,241206,2.49,2.39,.1,1135,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/16/2021,9921981,55271,46059.429,240940,1167,1060,46678.625,260.026,216.69,1133.518,5.49,4.987,1.03, , , , , , , , , , , , , , , , , ,5609937,5324317,285620,315958,255676,2.64,2.5,.13,1203,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/17/2021,9978747,56766,45654.286,242090,1150,1034.286,46945.685,267.059,214.784,1138.929,5.41,4.866,1.03, , , , , , , , , , , , , , , , , ,5883539,5326007,557532,273602,251887,2.77,2.51,.26,1185,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/18/2021,10030626,51879,45245.286,243457,1367,1036.571,47189.753,244.068,212.859,1145.36,6.431,4.877,1.04, , , , , , , , , , , , , , , , , ,6206680,5482925,723755,323141,257121,2.92,2.58,.34,1210,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/19/2021,10084208,53582,45536.143,244737,1280,1035.429,47441.833,252.08,214.228,1151.382,6.022,4.871,1.05, , , , , , , , , , , , , , , , , ,6535156,5640483,894673,328476,262717,3.07,2.65,.42,1236,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/20/2021,10139148,54940,47056.286,245977,1240,1063.571,47700.302,258.469,221.379,1157.215,5.834,5.004,1.05, , , , , , , , , , , , , , , , , ,6813168,5756361,1056807,278012,241137,3.21,2.71,.5,1134,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/21/2021,10168174,29026,47665.857,246504,527,1037,47836.857,136.555,224.247,1159.695,2.479,4.879,1.06, , , , , , , , , , , , , , , , , ,6950802,5817908,1132894,137634,244837,3.27,2.74,.53,1152,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/22/2021,10195160,26986,46921.429,247143,639,1052.857,47963.814,126.957,220.745,1162.701,3.006,4.953,1.07, , , , , , , , , , , , , , , , , ,7028356,5857080,1171276,77554,247768,3.31,2.76,.55,1166,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/23/2021,10257875,62715,47984.857,248529,1386,1084.143,48258.861,295.047,225.748,1169.221,6.521,5.1,1.08, , , , , , , , , , , , , , , , , ,7297061,6002873,1294188,268705,241018,3.43,2.82,.61,1134,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/24/2021,10324463,66588,49388,249957,1428,1123.857,48572.129,313.268,232.349,1175.939,6.718,5.287,1.08, , , , , , , , , , , , , , , , , ,7551676,6116082,1435594,254615,238305,3.55,2.88,.68,1121,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/25/2021,10390461,65998,51405,251498,1541,1148.714,48882.621,310.492,241.838,1183.189,7.25,5.404,1.09, , , , , , , , , , , , , , , , , ,7799000,6202055,1596945,247324,227474,3.67,2.92,.75,1070,73.61,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/26/2021,10455630,65169,53060.286,252835,1337,1156.857,49189.213,306.592,249.626,1189.479,6.29,5.443,1.09, , , , , , , , , , , , , , , , , ,8101787,6346769,1755018,302787,223804,3.81,2.99,.83,1053,76.39,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/27/2021,10517232,61602,54012,254221,1386,1177.714,49479.024,289.811,254.103,1196,6.521,5.541,1.1, , , , , , , , , , , , , , , , , ,8322042,6437836,1884206,220255,215553,3.92,3.03,.89,1014,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,2/28/2021,10551259,34027,54726.429,254942,721,1205.429,49639.106,160.082,257.464,1199.392,3.392,5.671,1.1, , , , , , , , , , , , , , , , , ,8433568,6518628,1914940,111526,211824,3.97,3.07,.9,997,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765,38.61,1
BRA,South America,Brazil,3/1/2021,10587001,35742,55977.286,255720,778,1225.286,49807.256,168.151,263.349,1203.052,3.66,5.764,1.1, , , , , , , , , , , , , , , , , ,8465403,6542206,1923197,31835,205292,3.98,3.08,.9,966,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/2/2021,10646926,59925,55578.714,257361,1641,1261.714,50089.178,281.921,261.474,1210.772,7.72,5.936,1.1, , , , , , , , , , , , , , , , , ,8841027,6806293,2034734,375624,220567,4.16,3.2,.96,1038,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/3/2021,10718630,71704,56309.571,259271,1910,1330.571,50426.514,337.336,264.912,1219.758,8.986,6.26,1.11, , , , , , , , , , , , , , , , , ,9277322,7114219,2163103,436295,246521,4.36,3.35,1.02,1160,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/4/2021,10793732,75102,57610.143,260970,1699,1353.143,50779.836,353.322,271.031,1227.751,7.993,6.366,1.12, , , , , , , , , , , , , , , , , ,9739676,7417852,2321824,462354,277239,4.58,3.49,1.09,1304,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/5/2021,10869227,75495,59085.286,262770,1800,1419.286,51135.008,355.171,277.971,1236.219,8.468,6.677,1.12, , , , , , , , , , , , , , , , , ,10169160,7701146,2468014,429484,295339,4.78,3.62,1.16,1389,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/6/2021,10938836,69609,60229.143,264325,1555,1443.429,51462.488,327.48,283.352,1243.535,7.316,6.791,1.12, , , , , , , , , , , , , , , , , , , , , ,269398, , , ,1267,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/7/2021,11019344,80508,66869.286,265411,1086,1495.571,51841.243,378.755,314.591,1248.644,5.109,7.036,1.12, , , , , , , , , , , , , , , , , , , , , ,258989, , , ,1218,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/8/2021,11051665,32321,66380.571,266398,987,1525.429,51993.299,152.056,312.292,1253.287,4.643,7.176,1.11, , , , , , , , , , , , , , , , , , , , , ,259965, , , ,1223,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/9/2021,11122429,70764,67929,268370,1972,1572.714,52326.213,332.914,319.577,1262.565,9.277,7.399,1.1, , , , , , , , , , , , , , , , , , , , , ,211828, , , ,997,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/10/2021,11202305,79876,69096.429,270656,2286,1626.429,52701.995,375.782,325.069,1273.319,10.755,7.652,1.1, , , , , , , , , , , , , , , , , ,10362487,7851531,2510956, ,155024,4.88,3.69,1.18,729,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/11/2021,11277717,75412,69140.714,272889,2233,1702.714,53056.776,354.781,325.277,1283.825,10.505,8.011,1.09, , , , , , , , , , , , , , , , , ,10740859,8092244,2648615,378372,143026,5.05,3.81,1.25,673,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/12/2021,11363380,85663,70593.286,275105,2216,1762.143,53459.784,403.007,332.111,1294.25,10.425,8.29,1.09, , , , , , , , , , , , , , , , , ,11149530,8360366,2789164,408671,140053,5.25,3.93,1.31,659,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/13/2021,11439558,76178,71531.714,277102,1997,1825.286,53818.168,358.385,336.526,1303.645,9.395,8.587,1.09, , , , , , , , , , , , , , , , , ,11362190,8512960,2849230,212660,164909,5.35,4,1.34,776,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/14/2021,11483370,43812,66289.429,278229,1127,1831.143,54024.285,206.116,311.863,1308.947,5.302,8.615,1.08, , , , , , , , , , , , , , , , , ,11422666,8561847,2860819,60476,168025,5.37,4.03,1.35,790,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/15/2021,11519609,36239,66849.143,279286,1057,1841.143,54194.773,170.489,314.496,1313.92,4.973,8.662,1.08, , , , , , , , , , , , , , , , , ,11895560,8919356,2976204,472894,230058,5.6,4.2,1.4,1082,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/16/2021,11603535,83926,68729.429,282127,2841,1965.286,54589.609,394.835,323.342,1327.285,13.366,9.246,1.08, , , , , , , , , , , , , , , , , , , , , ,280729, , , ,1321,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/17/2021,11693838,90303,70219,284775,2648,2017,55014.445,424.837,330.35,1339.743,12.458,9.489,1.07, , , , , , , , , , , , , , , , , ,12682290,9451188,3231102, ,331400,5.97,4.45,1.52,1559,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/18/2021,11780820,86982,71871.857,287499,2724,2087.143,55423.658,409.213,338.126,1352.558,12.815,9.819,1.07, , , , , , , , , , , , , , , , , ,13013331,9709526,3303805,331041,324639,6.12,4.57,1.55,1527,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/19/2021,11871390,90570,72572.857,290314,2815,2172.714,55849.751,426.093,341.424,1365.802,13.243,10.222,1.07, , , , , , , , , , , , , , , , , ,13335728,9970231,3365497,322397,312314,6.27,4.69,1.58,1469,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/20/2021,11950459,79069,72985.857,292752,2438,2235.714,56221.736,371.985,343.367,1377.271,11.47,10.518,1.06, , , , , , , , , , , , , , , , , ,13479165,10099070,3380095,143437,302425,6.34,4.75,1.59,1423,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/21/2021,11998233,47774,73551.857,294042,1290,2259,56446.492,224.756,346.03,1383.34,6.069,10.628,1.06, , , , , , , , , , , , , , , , , ,13562176,10168973,3393203,83011,305644,6.38,4.78,1.6,1438,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/22/2021,12047526,49293,75416.714,295425,1383,2305.571,56678.394,231.902,354.803,1389.847,6.506,10.847,1.05, , , , , , , , , , , , , , , , , ,14116560,10609471,3507089,554384,317286,6.64,4.99,1.65,1493,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/23/2021,12130019,82493,75212,298676,3251,2364.143,57066.488,388.094,353.84,1405.141,15.295,11.122,1.04, , , , , , , , , , , , , , , , , ,15209201,11559487,3649714,1092641,417182,7.16,5.44,1.72,1963,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/24/2021,12220011,89992,75167.571,300685,2009,2272.857,57489.862,423.373,353.631,1414.593,9.451,10.693,1.04, , , , , , , , , , , , , , , , , ,15943964,12148769,3795195,734763,465953,7.5,5.72,1.79,2192,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/25/2021,12320169,100158,77049.857,303462,2777,2280.429,57961.062,471.2,362.486,1427.657,13.065,10.728,1.03, , , , , , , , , , , , , , , , , ,16557071,12639545,3917526,613107,506249,7.79,5.95,1.84,2382,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/26/2021,12404414,84245,76146.286,307112,3650,2399.714,58357.398,396.336,358.235,1444.829,17.172,11.29,1.03, , , , , , , , , , , , , , , , , ,17032868,13053114,3979754,475797,528163,8.01,6.14,1.87,2485,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/27/2021,12490362,85948,77129,310550,3438,2542.571,58761.746,404.348,362.859,1461.003,16.174,11.962,1.02, , , , , , , , , , , , , , , , , ,17519083,13487207,4031876,486215,577131,8.24,6.35,1.9,2715,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/28/2021,12534688,44326,76636.429,312206,1656,2594.857,58970.281,208.535,360.541,1468.794,7.791,12.208,1.01, , , , , , , , , , , , , , , , , ,17706983,13659406,4047577,187900,592115,8.33,6.43,1.9,2786,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/29/2021,12573615,38927,75155.571,313866,1660,2634.429,59153.415,183.135,353.574,1476.604,7.81,12.394,1, , , , , , , , , , , , , , , , , ,18082153,13988029,4094124,375170,566513,8.51,6.58,1.93,2665,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
